"Crash_ID","At_Intersection_Flag","Crash_Date","Crash_Death_Count","Crash_Non.Suspected_Serious_Injury_Count","Crash_Not_Injured_Count","Crash_Possible_Injury_Count","Crash_Severity","Crash_Suspected_Serious_Injury_Count","Crash_Total_Injury_Count","Crash_Unknown_Injury_Count","Latitude","Longitude","Street_Name","Street_Number","Driver_Alcohol_Result","Driver_Blood_Alcohol_Content_Test_Result","Driver_Drug_Test_Result","Unit_Death_Count","Unit_Description","Unit_Non.Suspected_Serious_Injury_Count","Unit_Not_Injured_Count","Unit_Possible_Injury_Count","Unit_Suspected_Serious_Injury_Count","Unit_Total_Injury_Count","Unit_Unknown_Injury_Count","Vehicle_Body_Style","Vehicle_Make","Vehicle_Model_Name","Person_Age","Person_Death_Count","Person_Ethnicity","Person_Gender","Person_Injury_Severity","Person_Not_Injured_Count","Person_Possible_Injury_Count","Person_Suspected_Serious_Injury_Count","Person_Total_Injury_Count","Person_Type","Crash_Month","Crash_Year"
15136517,FALSE,2016-06-03,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.40798311,-98.52955379,"S ZARZAMORA ST",1773,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","10",0,"W - WHITE","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","June",2016
15176460,FALSE,2016-06-24,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.42879302,-98.52684141,"N ZARZAMORA ST",172,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","61",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June",2016
15199179,TRUE,2016-06-25,0,0,4,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.42273497,-98.48325232,"E COMMERCE ST",899,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","27",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","June",2016
15181686,FALSE,2016-06-27,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.51816092,-98.41093508,"FM2252",8626,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","33",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","June",2016
15183478,FALSE,2016-06-27,0,0,2,0,"N - NOT INJURED",0,0,0,29.35216392,-98.43123049,"GOLIAD RD",3076,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","80",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","June",2016
15182178,FALSE,2016-06-28,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.40551498,-98.62980161,"WESTFIELD DR",7057,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","72",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June",2016
15183873,FALSE,2016-06-28,1,0,2,0,"K - FATAL INJURY",0,0,0,29.31700788,-98.47622886,"US0281",10020,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","35",1,"H - HISPANIC","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","June",2016
15183995,TRUE,2016-06-28,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.42304497,-98.51838231,"S TRINITY ST",500,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","27",0,"H - HISPANIC","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","June",2016
15183984,FALSE,2016-06-29,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.46646496,-98.50780508,"W HILDEBRAND AVE",892,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","35",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June",2016
15185705,FALSE,2016-06-29,0,0,1,0,"N - NOT INJURED",0,0,1,29.35185845,-98.4584264,"SL0013",2290,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","64",0,"B - BLACK","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","June",2016
15192419,TRUE,2016-06-29,0,0,4,0,"N - NOT INJURED",0,0,0,29.42373497,-98.48772232,"E COMMERCE ST",501,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","12",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","June",2016
15195455,FALSE,2016-06-29,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.35162499,-98.51623659,"W HARDING BLVD",1196,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","26",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","June",2016
15185983,FALSE,2016-06-30,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.36299498,-98.52022231,"W PYRON AVE",1100,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","84",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","June",2016
15192009,TRUE,2016-06-30,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.52350491,-98.41100543,"FM2252",9198,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","35",0,"B - BLACK","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","June",2016
15206505,FALSE,2016-07-03,0,0,3,0,"N - NOT INJURED",0,0,1,29.35722773,-98.51628595,"COMMERCIAL AVE",2051,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,0,0,1,"No Data","No Data","No Data","No Data",0,"H - HISPANIC","1 - MALE","99 - UNKNOWN",0,0,0,0,"3 - PEDALCYCLIST","July",2016
15205725,TRUE,2016-07-07,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.43121497,-98.5589323,"W COMMERCE ST",4999,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","66",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2016
15205256,TRUE,2016-07-09,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.49297496,-98.69201226,"LES HARRISON DR",5900,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","16",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","July",2016
15206219,TRUE,2016-07-13,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.42387497,-98.52749231,"W CESAR E CHAVEZ BLVD",2699,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","40",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2016
15208746,FALSE,2016-07-13,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.52881042,-98.50049576,"LORENE LN",9652,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","32",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","July",2016
15208848,FALSE,2016-07-13,0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.45742975,-98.6366613,"CULEBRA RD",7373,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","20",0,"B - BLACK","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","July",2016
15211637,FALSE,2016-07-14,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.42468322,-98.68831682,"ERICSON DR",1076,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","28",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2016
15211143,FALSE,2016-07-15,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.44891306,-98.56683228,"TESLA DR",377,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","66",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","July",2016
15218701,FALSE,2016-07-16,0,0,0,0,"99 - UNKNOWN",0,0,1,29.46174497,-98.64152228,"CULEBRA RD",7799,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,0,0,1,"No Data","No Data","No Data","21",0,"H - HISPANIC","2 - FEMALE","99 - UNKNOWN",0,0,0,0,"4 - PEDESTRIAN","July",2016
15215070,FALSE,2016-07-18,0,0,3,1,"C - POSSIBLE INJURY",0,1,0,29.51030466,-98.37683233,"FM1976",5600,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","15",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","July",2016
15220265,TRUE,2016-07-18,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.45704496,-98.46092232,"N NEW BRAUNFELS AVE",3200,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","20",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","July",2016
15219246,TRUE,2016-07-19,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.45621497,-98.60256229,"HEMPHILL ST",5898,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","18",0,"B - BLACK","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","July",2016
15218439,FALSE,2016-07-20,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.35412322,-98.47742845,"SL0013",1276,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","59",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2016
15220958,FALSE,2016-07-20,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.5119512,-98.42700358,"IRA LEE RD",700,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","45",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","July",2016
15222728,TRUE,2016-07-21,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.60821494,-98.49257231,"N LOOP 1604 E",152,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","30",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2016
15223446,TRUE,2016-07-22,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.42643497,-98.49373231,"N MAIN AVE",208,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","42",0,"H - HISPANIC","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","July",2016
15223748,FALSE,2016-07-23,0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.37269734,-98.53775209,"SL0353",206,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,1,1,0,"No Data","No Data","No Data","49",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"3 - PEDALCYCLIST","July",2016
15223966,TRUE,2016-07-23,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.51680978,-98.67284647,"BOWEN DR",9097,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","45",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","July",2016
15235998,TRUE,2016-07-23,0,0,3,0,"N - NOT INJURED",0,0,0,29.42494497,-98.48969231,"NAVARRO ST",400,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","No Data",0,"W - WHITE","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","July",2016
15229213,TRUE,2016-07-25,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.51753495,-98.45438232,"TESORO DR",8606,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","60",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","July",2016
15235465,FALSE,2016-07-25,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.4242209,-98.49013468,"E COMMERCE ST",252,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","45",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2016
15231391,FALSE,2016-07-26,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.42755949,-98.49132231,"N ST MARYS ST",398,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","50",0,"W - WHITE","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2016
15231808,FALSE,2016-07-26,0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.44516722,-98.52491922,"SS0421",1091,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","20",0,"H - HISPANIC","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","July",2016
15239119,FALSE,2016-07-26,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.43076015,-98.47327145,"N HACKBERRY ST",909,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","50",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2016
15231208,FALSE,2016-07-27,0,0,1,0,"N - NOT INJURED",0,0,1,29.53256495,-98.5444623,"DREAMLAND DR",10100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","35",0,"W - WHITE","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","July",2016
15235017,FALSE,2016-07-28,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.47928496,-98.52081231,"W WILDWOOD DR",1600,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","10",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","July",2016
15235293,FALSE,2016-07-28,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.42179903,-98.63661277,"TIMBER RIDGE DR",7216,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","28",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","July",2016
15236019,FALSE,2016-07-29,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.50214381,-98.53664774,"WAYSIDE DR",432,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","26",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2016
15236643,FALSE,2016-07-29,0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.51025314,-98.46620177,"BROADWAY ST",8111,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","23",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","July",2016
15236819,TRUE,2016-07-29,0,0,5,1,"C - POSSIBLE INJURY",0,1,0,29.36009498,-98.50388231,"PLEASANTON RD",2098,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","41",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","July",2016
15284412,TRUE,2016-07-29,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.52350491,-98.41100543,"FM2252",9198,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","34",0,"W - WHITE","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","July",2016
15236004,FALSE,2016-07-30,1,0,2,0,"K - FATAL INJURY",0,0,0,29.49636101,-98.42808257,"SL0368",1712,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","53",1,"B - BLACK","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","July",2016
15237989,FALSE,2016-08-01,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41838139,-98.5144044,"S BRAZOS ST",900,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","56",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August",2016
15274912,FALSE,2016-08-12,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.4967488,-98.65156828,"TIMBER JACK",5600,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","9",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August",2016
15274596,FALSE,2016-08-15,0,0,2,0,"N - NOT INJURED",0,0,0,29.48622221,-98.54268387,"IH0010",6395,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","25",0,"W - WHITE","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","August",2016
15275087,TRUE,2016-08-16,0,0,2,0,"N - NOT INJURED",0,0,0,29.47529961,-98.58228248,"SS0421",2248,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,"No Data","No Data","No Data","26",0,"H - HISPANIC","1 - MALE","N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","August",2016
15295750,TRUE,2016-08-16,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.51536495,-98.50681231,"THAMES DR",598,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","13",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August",2016
15271873,TRUE,2016-08-17,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.35725498,-98.43426233,"GOLIAD RD",2598,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","49",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","August",2016
15273550,FALSE,2016-08-17,0,0,3,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.43117907,-98.55862028,"W COMMERCE ST",4955,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","26",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","August",2016
15272787,FALSE,2016-08-18,0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.40084113,-98.53048415,"S ZARZAMORA ST",2282,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","48",0,"W - WHITE","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","August",2016
15273551,TRUE,2016-08-18,0,0,1,0,"N - NOT INJURED",0,0,1,29.42564498,-98.67910227,"HERITAGE FARM",9898,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,0,0,1,"No Data","No Data","No Data","No Data",0,"H - HISPANIC","1 - MALE","99 - UNKNOWN",0,0,0,0,"3 - PEDALCYCLIST","August",2016
15274063,TRUE,2016-08-19,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.40590497,-98.46124232,"S NEW BRAUNFELS AVE",1398,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","65",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August",2016
15274077,TRUE,2016-08-19,0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.37769498,-98.44237233,"E SOUTHCROSS BLVD",3100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,"No Data","No Data","No Data","25",0,"H - HISPANIC","2 - FEMALE","C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","August",2016
15278311,FALSE,2016-08-19,0,1,0,0,"A - SUSPECTED SERIOUS INJURY",1,2,1,29.47731813,-98.54877833,"BABCOCK RD",648,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","84",0,"W - WHITE","2 - FEMALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","August",2016
15292424,TRUE,2016-08-19,0,0,2,0,"N - NOT INJURED",0,0,0,29.46478496,-98.5262823,"FREDERICKSBURG RD",2132,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,"No Data","No Data","No Data","5",0,"B - BLACK","1 - MALE","N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","August",2016
15274749,FALSE,2016-08-20,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.40383123,-98.51187483,"SOUTHOLME",105,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","65",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August",2016
15275240,FALSE,2016-08-20,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.42756054,-98.46405765,"NOLAN ST",1327,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","24",0,"99 - UNKNOWN","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August",2016
15289807,TRUE,2016-08-20,1,0,2,0,"K - FATAL INJURY",0,0,0,29.3980578,-98.43268228,"US0087",2500,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,"No Data","No Data","No Data","57",1,"B - BLACK","1 - MALE","K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","August",2016
15275509,TRUE,2016-08-21,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.44396497,-98.52504231,"N ZARZAMORA ST",1598,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","34",0,"H - HISPANIC","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","August",2016
15275777,TRUE,2016-08-21,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.47417496,-98.50786231,"BLANCO RD",3000,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","25",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August",2016
15278065,TRUE,2016-08-21,0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.39538498,-98.53126231,"BARRETT PL",701,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,"No Data","No Data","No Data","15",0,"H - HISPANIC","1 - MALE","C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","August",2016
15280644,FALSE,2016-08-23,0,1,3,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.36471896,-98.45810708,"S NEW BRAUNFELS AVE",6218,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","37",0,"H - HISPANIC","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August",2016
15281697,TRUE,2016-08-23,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.43008497,-98.50461231,"W MARTIN ST",1201,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,"No Data","No Data","No Data","51",0,"W - WHITE","1 - MALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","August",2016
15282529,TRUE,2016-08-23,0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.51418734,-98.57039971,"SL0345",8100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,"No Data","No Data","No Data","53",0,"W - WHITE","1 - MALE","A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","August",2016
15283850,FALSE,2016-08-23,0,1,3,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.43285913,-98.57601392,"W COMMERCE ST",5909,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","11",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August",2016
15293703,TRUE,2016-08-23,0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.35664988,-98.53169236,"SL0013",2310,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,"No Data","No Data","No Data","19",0,"H - HISPANIC","2 - FEMALE","B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","August",2016
