"Crash_ID","At_Intersection_Flag","Crash_Date","Crash_Death_Count","Crash_Non.Suspected_Serious_Injury_Count","Crash_Not_Injured_Count","Crash_Possible_Injury_Count","Crash_Severity","Crash_Suspected_Serious_Injury_Count","Crash_Total_Injury_Count","Crash_Unknown_Injury_Count","Latitude","Longitude","Street_Name","Street_Number","Driver_Alcohol_Result","Driver_Blood_Alcohol_Content_Test_Result","Driver_Drug_Test_Result","Unit_Death_Count","Unit_Description","Unit_Non.Suspected_Serious_Injury_Count","Unit_Not_Injured_Count","Unit_Possible_Injury_Count","Unit_Suspected_Serious_Injury_Count","Unit_Total_Injury_Count","Unit_Unknown_Injury_Count","Person_Death_Count","Person_Injury_Severity","Person_Not_Injured_Count","Person_Possible_Injury_Count","Person_Suspected_Serious_Injury_Count","Person_Total_Injury_Count","Person_Type","Crash_Month"
13471703,FALSE,"2013-09-30",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.52593129,-98.56125251,"PARKDALE DR",3857,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","September"
13479504,TRUE,"2013-09-30",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.42809497,-98.45798232,"LOCKHART",248,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","September"
13474622,FALSE,"2013-10-01",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.38496938,-98.50279078,"S FLORES ST",4054,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","October"
13474710,TRUE,"2013-10-01",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.46913229,-98.56996215,"SS0421",1598,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","October"
13474716,TRUE,"2013-10-01",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.44517089,-98.52495044,"SS0421",1101,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October"
13475393,FALSE,"2013-10-01",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.56842494,-98.37735234,"DREAMWOOD DR",13800,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13475500,FALSE,"2013-10-01",0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.4698102,-98.57130409,"SS0421",1693,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13477485,FALSE,"2013-10-02",0,2,0,0,"B - SUSPECTED MINOR INJURY",0,2,1,29.50908651,-98.64351792,"MAINLAND DR",7739,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13477485,FALSE,"2013-10-02",0,2,0,0,"B - SUSPECTED MINOR INJURY",0,2,1,29.50908651,-98.64351792,"MAINLAND DR",7739,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13479899,TRUE,"2013-10-02",0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.43550497,-98.5283323,"LEAL ST",1601,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","October"
13477420,TRUE,"2013-10-03",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41946497,-98.44753233,"E COMMERCE ST",2800,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13477663,FALSE,"2013-10-03",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.37539498,-98.52369376,"BRIGHTON",1201,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13478881,FALSE,"2013-10-03",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.39080833,-98.44832233,"CLARK AVE",2282,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"3 - PEDALCYCLIST","October"
13479678,TRUE,"2013-10-03",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.54457495,-98.61788157,"PRUE RD",6600,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October"
13479460,TRUE,"2013-10-04",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.42925497,-98.48851231,"JEFFERSON ST",400,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13479894,FALSE,"2013-10-04",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.43065765,-98.51053799,"N COLORADO ST",500,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13481148,TRUE,"2013-10-04",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.42806498,-98.62997228,"CANYONWOOD LN",616,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","October"
13481749,TRUE,"2013-10-05",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.46733496,-98.5289123,"FREDERICKSBURG RD",2450,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","October"
13540215,FALSE,"2013-10-23",0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.45592497,-98.5458423,"MORNING GLORY DR",100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","October"
13545572,TRUE,"2013-10-24",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.43008497,-98.50461231,"N MEDINA",500,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13533279,FALSE,"2013-10-26",1,0,2,0,"K - FATAL INJURY",0,0,0,29.33716499,-98.50387898,"W ANSLEY BLVD",101,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","October"
13525994,FALSE,"2013-10-30",0,0,4,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.44946074,-98.56990574,"CULEBRA RD",3521,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","October"
13526241,FALSE,"2013-10-30",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.40907121,-98.40550699,"SL0013",1400,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October"
13529480,TRUE,"2013-10-31",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.52050503,-98.41096594,"FM2252",8898,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October"
13526132,FALSE,"2013-11-01",1,0,3,0,"K - FATAL INJURY",0,0,0,29.40429376,-98.52007205,"FRIO CITY RD",432,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","November"
13528788,TRUE,"2013-11-02",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.45399497,-98.5531223,"VARSITY DR",100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","November"
13534995,TRUE,"2013-11-05",0,0,0,1,"C - POSSIBLE INJURY",0,1,0,29.34766499,-98.5505723,"GLENGARDEN DR",7918,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","November"
13535147,TRUE,"2013-11-06",0,0,1,3,"C - POSSIBLE INJURY",0,3,0,29.57354494,-98.46989231,"HEIMER RD",700,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","November"
13535147,TRUE,"2013-11-06",0,0,1,3,"C - POSSIBLE INJURY",0,3,0,29.57354494,-98.46989231,"HEIMER RD",700,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","November"
13535147,TRUE,"2013-11-06",0,0,1,3,"C - POSSIBLE INJURY",0,3,0,29.57354494,-98.46989231,"HEIMER RD",700,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","November"
13543652,FALSE,"2013-11-06",0,0,1,0,"N - NOT INJURED",0,0,1,29.49427727,-98.5259823,"WEST AVE",3500,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","November"
13535005,FALSE,"2013-11-07",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.43563162,-98.71025476,"FM1957",11085,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","November"
13537983,TRUE,"2013-11-07",1,0,1,0,"K - FATAL INJURY",0,0,0,29.480098,-98.5349323,"VANCE JACKSON RD",902,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","November"
13538910,TRUE,"2013-11-07",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.41344497,-98.43685233,"MARTIN LUTHER KING DR",2998,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","November"
13538263,FALSE,"2013-11-08",0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.41992205,-98.53117011,"GUADALUPE ST",2805,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","November"
13538723,TRUE,"2013-11-09",0,0,2,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.39532498,-98.45898232,"AVANT AVE",798,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"3 - PEDALCYCLIST","November"
13539280,FALSE,"2013-11-09",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",2,2,0,29.34731402,-98.61301973,"FM2536",5915,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","November"
13539280,FALSE,"2013-11-09",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",2,2,0,29.34731402,-98.61301973,"FM2536",5915,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","November"
13540364,TRUE,"2013-11-09",0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.38569498,-98.45680232,"S GEVERS ST",3500,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November"
13538686,FALSE,"2013-11-10",0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.44064497,-98.49542084,"W CYPRESS ST",196,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","November"
13539209,FALSE,"2013-11-10",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.50183829,-98.50604231,"JACKSON KELLER RD",853,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November"
13539235,FALSE,"2013-11-10",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41874225,-98.55988916,"S SAN EDUARDO AVE",897,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","November"
13543318,TRUE,"2013-11-11",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.43782497,-98.5415923,"NW 24TH ST",898,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","November"
13543545,FALSE,"2013-11-11",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41015672,-98.47326232,"S HACKBERRY ST",912,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November"
13543525,FALSE,"2013-11-12",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.42702498,-98.48334231,"BONHAM",500,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November"
13543590,TRUE,"2013-11-12",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.42373497,-98.48772232,"E COMMERCE ST",501,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November"
13543689,TRUE,"2013-11-12",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.38865464,-98.40460184,"SL0013",2328,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","November"
13545925,TRUE,"2013-11-12",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.45298497,-98.5603723,"CAMINO SANTA MARIA ST",499,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November"
13548189,TRUE,"2013-11-12",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.51027028,-98.39001349,"FM1976",5100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November"
13546364,TRUE,"2013-11-13",0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.45573497,-98.5327723,"LAKE BLVD",200,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","November"
13610503,FALSE,"2013-12-06",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.42763212,-98.4799929,"NOLAN ST",217,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","December"
13597053,FALSE,"2013-12-09",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.52520195,-98.56816529,"WURZBACH RD",8865,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","December"
13597124,TRUE,"2013-12-09",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.36199498,-98.43789233,"GOLIAD RD",2328,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","December"
13591357,TRUE,"2013-12-10",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.44071497,-98.52543231,"W POPLAR ST",2099,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","December"
13596154,TRUE,"2013-12-10",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.44702497,-98.49420231,"N MAIN AVE",1898,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","December"
13596737,TRUE,"2013-12-10",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.48658496,-98.5260023,"WEST AVE",2900,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","December"
13606822,TRUE,"2013-12-10",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.43208497,-98.52646231,"W MARTIN ST",3100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","December"
13593636,FALSE,"2013-12-11",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.41694219,-98.53275357,"CHIHUAHUA ST",2484,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","December"
13596242,FALSE,"2013-12-12",0,0,1,1,"C - POSSIBLE INJURY",0,1,3,29.48126014,-98.35896851,"FM0078",6595,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","December"
13596850,TRUE,"2013-12-13",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.48090496,-98.5207923,"W MARIPOSA DR",1600,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","December"
13596813,TRUE,"2013-12-14",0,0,1,0,"N - NOT INJURED",0,0,1,29.56306495,-98.60307228,"DE ZAVALA RD",6040,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","December"
13596981,FALSE,"2013-12-14",0,0,3,0,"N - NOT INJURED",0,0,0,29.45621497,-98.60161782,"HEMPHILL ST",5840,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","December"
13598517,TRUE,"2013-12-14",0,0,3,0,"N - NOT INJURED",0,0,0,29.38169498,-98.63826228,"VALLEY HI DR",298,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","December"
13604480,FALSE,"2013-12-15",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.47643346,-98.54660798,"COYLE PL",267,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December"
13602558,TRUE,"2013-12-17",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.40937498,-98.67640227,"ADAMS HILL DR",9730,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","December"
13604496,FALSE,"2013-12-17",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.35666854,-98.50390189,"PLEASANTON RD",2301,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December"
13604501,FALSE,"2013-12-18",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.36813125,-98.5244144,"W SOUTHCROSS BLVD",844,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December"
13605015,FALSE,"2013-12-18",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.35671777,-98.49093088,"SL0013",100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December"
13610041,TRUE,"2013-12-22",0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.42932497,-98.49453231,"W MARTIN ST",198,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December"
13610244,FALSE,"2013-12-22",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.51691439,-98.49760932,"W RECTOR DR",308,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December"
13611528,TRUE,"2013-12-23",0,0,1,0,"N - NOT INJURED",0,0,1,29.52951496,-98.66314227,"WICKHEATHER ST",9298,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,0,0,1,0,"99 - UNKNOWN",0,0,0,0,"4 - PEDESTRIAN","December"
13611520,TRUE,"2013-12-24",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.49048496,-98.5259823,"CLIFFWOOD DR",299,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","December"
13090134,FALSE,"2013-01-22",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.40112412,-98.48539313,"LOWELL ST",279,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","January"
13090545,TRUE,"2013-01-22",0,1,2,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.44386497,-98.49420231,"N MAIN AVE",1598,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","January"
13090491,FALSE,"2013-01-23",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.57879494,-98.36733234,"VIGIL VW",15100,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","January"
13092621,FALSE,"2013-01-24",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.39415129,-98.51721609,"SL0353",2010,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","January"
13094867,FALSE,"2013-01-24",1,0,1,0,"K - FATAL INJURY",0,0,0,29.53177109,-98.6747642,"AUTUMN SUNRISE",9351,"No Data","No Data","No Data",1,"3 - PEDALCYCLIST",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"3 - PEDALCYCLIST","January"
13095413,FALSE,"2013-01-25",1,0,1,0,"K - FATAL INJURY",0,0,0,29.38598112,-98.45680232,"S GEVERS ST",3462,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","January"
13095441,TRUE,"2013-01-25",0,0,2,0,"N - NOT INJURED",0,0,0,29.39471489,-98.49046245,"SS0536",699,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","January"
13095561,TRUE,"2013-01-26",0,2,7,1,"B - SUSPECTED MINOR INJURY",0,3,0,29.42855497,-98.5314623,"W COMMERCE ST",3201,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","January"
13095561,TRUE,"2013-01-26",0,2,7,1,"B - SUSPECTED MINOR INJURY",0,3,0,29.42855497,-98.5314623,"W COMMERCE ST",3201,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","January"
13097487,FALSE,"2013-01-26",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.44534667,-98.48065468,"E JOSEPHINE ST",118,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","January"
13097924,TRUE,"2013-01-27",0,2,2,0,"B - SUSPECTED MINOR INJURY",0,2,0,29.51299083,-98.56921609,"SL0345",8000,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","January"
13097949,TRUE,"2013-01-28",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.41885497,-98.50853231,"EL PASO ST",801,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","January"
13099722,FALSE,"2013-01-28",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.37043826,-98.51542742,"FITCH ST",854,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","January"
