Crash ID,Crash Date,Crash Year,Person Injury Severity,Person Non-Suspected Serious Injury Count,Person Not Injured Count,Person Possible Injury Count,Person Suspected Serious Injury Count,Person Type
14850886,1/7/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
14851039,1/8/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
14852242,1/8/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
14852362,1/9/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14855326,1/10/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
14860359,1/13/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14863653,1/13/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
14863919,1/15/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14864245,1/15/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14864296,1/15/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
14874540,1/15/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
14874540,1/15/16,2016,K - FATAL INJURY,0,0,0,0,3 - PEDALCYCLIST
14870661,1/16/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
14887262,1/18/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14896911,1/19/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14875624,1/21/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14887804,1/21/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
14880839,1/24/16,2016,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
14878795,1/25/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14885453,1/28/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14892316,1/28/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14890919,2/1/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14891182,2/1/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14894650,2/1/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14893182,2/2/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
14893182,2/2/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
14897228,2/4/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14897422,2/4/16,2016,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
14899098,2/5/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14900537,2/6/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
14911853,2/6/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14900648,2/7/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
14919986,2/8/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14907731,2/9/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14908827,2/9/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14912042,2/11/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14912390,2/12/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
14912751,2/12/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14915306,2/12/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14924387,2/15/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
14918098,2/16/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14922314,2/17/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
14922314,2/17/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
14932418,2/17/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14929171,2/20/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14950336,2/20/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14930635,2/23/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14934051,2/24/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14934113,2/24/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14935586,2/25/16,2016,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
14941257,2/26/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14944699,2/29/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14945766,2/29/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
14957993,3/1/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14947145,3/2/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
14984086,3/2/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14948866,3/3/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14949235,3/4/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14957936,3/7/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14964588,3/10/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14965247,3/12/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
14966248,3/12/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
14968759,3/13/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
14977484,3/13/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14968794,3/14/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14977089,3/14/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14978906,3/14/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
14973595,3/15/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14983972,3/15/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
14973741,3/16/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14974512,3/16/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14976767,3/17/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14977020,3/18/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14977020,3/18/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14983682,3/22/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14984308,3/22/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14990780,3/22/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14987867,3/24/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15019242,3/26/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15000854,3/28/16,2016,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
15004713,3/28/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
14997596,3/29/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
14999103,3/29/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15010665,3/29/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15000356,3/30/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15003115,3/31/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15011319,3/31/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15004541,4/1/16,2016,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
15011712,4/5/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15015332,4/6/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15026040,4/6/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15144007,4/6/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15019306,4/8/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15020280,4/9/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15023364,4/10/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15026016,4/11/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15026034,4/11/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15034235,4/12/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15034181,4/13/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15029596,4/14/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15032348,4/14/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15032754,4/14/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15032823,4/15/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15042434,4/16/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15037541,4/18/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15041536,4/19/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15041770,4/19/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15046754,4/20/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15053696,4/20/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15045238,4/22/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15046804,4/22/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15046805,4/22/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15050658,4/22/16,2016,K - FATAL INJURY,0,0,0,0,3 - PEDALCYCLIST
15069995,4/22/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15049308,4/24/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15055597,4/24/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15072134,4/25/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15058969,4/26/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15102236,4/27/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
15083334,4/30/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15099515,5/2/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15080407,5/3/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15083040,5/4/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15084469,5/5/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15085215,5/5/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15087469,5/6/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15097309,5/6/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15089312,5/7/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15098113,5/7/16,2016,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
15093204,5/9/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15099990,5/14/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15103496,5/15/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15111307,5/16/16,2016,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
15113067,5/16/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15108070,5/17/16,2016,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
15108169,5/17/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15108440,5/17/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15109987,5/18/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15112362,5/19/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15112743,5/20/16,2016,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
15134074,5/24/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15119767,5/25/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15121270,5/25/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15124541,5/26/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15124406,5/27/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15158682,5/27/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15128312,5/28/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15133332,5/28/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15132367,6/1/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15134075,6/2/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15136000,6/2/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15136517,6/3/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15142541,6/6/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15148434,6/9/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15151174,6/10/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15151371,6/10/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15157667,6/10/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15157667,6/10/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15161598,6/11/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15171504,6/11/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15161281,6/12/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15154953,6/13/16,2016,K - FATAL INJURY,0,0,0,0,3 - PEDALCYCLIST
15158683,6/14/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15159357,6/15/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15159587,6/15/16,2016,K - FATAL INJURY,0,0,0,0,3 - PEDALCYCLIST
15161944,6/16/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15162779,6/16/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15162783,6/16/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15164460,6/18/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15167122,6/20/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15167177,6/20/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15175342,6/22/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15175295,6/23/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15175377,6/23/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15189234,6/26/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
15181686,6/27/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15185559,6/28/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
15183988,6/29/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15192419,6/29/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15185983,6/30/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15188249,7/1/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15206505,7/3/16,2016,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
15190252,7/4/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15191862,7/4/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15196218,7/6/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15196877,7/6/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15205256,7/9/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15208746,7/13/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15211143,7/15/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15212679,7/16/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15220265,7/18/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15220751,7/18/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15219207,7/19/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15219246,7/19/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15220958,7/20/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15221188,7/20/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15223455,7/21/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15242070,7/22/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15223748,7/23/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
15229481,7/24/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15232196,7/27/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15235017,7/28/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15236465,7/29/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15236819,7/29/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15241500,7/30/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15241853,8/1/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15263956,8/1/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15247024,8/4/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15247586,8/5/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15248122,8/5/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15251577,8/8/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15255143,8/8/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15254260,8/9/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15254363,8/9/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15260307,8/12/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15264540,8/12/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15267578,8/15/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15266743,8/16/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15275087,8/16/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15271873,8/17/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15273551,8/18/16,2016,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
15275240,8/20/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15278065,8/21/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15280644,8/23/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15281697,8/23/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15289752,8/23/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15282679,8/24/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15286406,8/25/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15287432,8/25/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15293791,8/26/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15299255,8/28/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
15318663,8/31/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15964232,9/2/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15324650,9/3/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
15302788,9/6/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15307196,9/6/16,2016,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
15308369,9/6/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15310539,9/9/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15314555,9/9/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15311383,9/10/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15330599,9/10/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15343346,9/12/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15325095,9/14/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15323291,9/15/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15332969,9/15/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15327853,9/17/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15347500,9/17/16,2016,K - FATAL INJURY,0,0,0,0,3 - PEDALCYCLIST
15327560,9/19/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15327645,9/19/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15330946,9/20/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15333750,9/20/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15333253,9/21/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15333638,9/21/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15336682,9/21/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15335356,9/22/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15335362,9/22/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15337308,9/23/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15343465,9/23/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15343465,9/23/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15346856,9/23/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15345273,9/25/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15346429,9/28/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15348747,9/28/16,2016,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
15347631,9/29/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15347631,9/29/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15347631,9/29/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15349510,9/30/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15350736,9/30/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15362027,10/2/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15355635,10/4/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
15383002,10/4/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
15360202,10/6/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15360482,10/6/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,3 - PEDALCYCLIST
15363351,10/6/16,2016,C - POSSIBLE INJURY,0,0,1,0,3 - PEDALCYCLIST
15363072,10/7/16,2016,99 - UNKNOWN,0,0,0,0,3 - PEDALCYCLIST
15366145,10/8/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15363854,10/9/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,3 - PEDALCYCLIST
15363994,10/9/16,2016,N - NOT INJURED,0,1,0,0,3 - PEDALCYCLIST
