Crash ID,Crash Date,Crash Year,Person Injury Severity,Person Non-Suspected Serious Injury Count,Person Not Injured Count,Person Possible Injury Count,Person Suspected Serious Injury Count,Person Total Injury Count,Person Type
13751001,3/23/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13751001,3/23/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13751001,3/23/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13753220,3/24/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13753412,3/24/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13754560,3/24/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13755227,3/24/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13759321,3/24/14,2014,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
13762517,3/24/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13810531,3/24/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13770227,3/25/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13771411,3/25/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13756909,3/27/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13779639,3/27/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13759578,3/28/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13779491,3/28/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
14681252,3/28/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13759850,3/29/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13760030,3/29/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13760742,3/30/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13764693,3/31/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13766309,3/31/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13781073,3/31/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13766351,4/1/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13766354,4/1/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13766383,4/2/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13766453,4/2/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13766592,4/2/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13767945,4/2/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13770393,4/2/14,2014,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
13769882,4/3/14,2014,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
13770682,4/3/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13769822,4/4/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13769825,4/4/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13770288,4/4/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13770808,4/4/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13777470,4/4/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13779533,4/5/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13817991,4/5/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13772997,4/6/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13772997,4/6/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13773580,4/6/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13773821,4/7/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13775233,4/7/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13775877,4/8/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13776021,4/8/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13779388,4/8/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13779607,4/9/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13779966,4/9/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13788256,4/9/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13779477,4/10/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13781401,4/10/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13781401,4/10/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13786683,4/10/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13781660,4/11/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13781729,4/11/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13781999,4/12/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13782046,4/12/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13782178,4/12/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13788560,4/13/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13793222,4/13/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13799034,4/13/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13788099,4/14/14,2014,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
13790113,4/14/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13787176,4/15/14,2014,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
13790911,4/15/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13803169,4/15/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13788997,4/16/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13803297,4/16/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13790960,4/17/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13790960,4/17/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13790960,4/17/14,2014,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
13790996,4/17/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13791027,4/17/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13793267,4/17/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13842294,4/17/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13792775,4/18/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13793074,4/19/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13793115,4/19/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13793186,4/19/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13793296,4/19/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13797737,4/20/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13798101,4/20/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13797140,4/21/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13825463,4/21/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13798151,4/22/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13800657,4/23/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13803276,4/23/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13801250,4/24/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13801408,4/24/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13803109,4/24/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13821887,4/24/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13802908,4/25/14,2014,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
13803460,4/25/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13803794,4/25/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13808125,4/25/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13814413,4/25/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13814413,4/25/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13806235,4/26/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13806093,4/28/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13806239,4/28/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13808620,4/28/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13808894,4/28/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13814715,4/29/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13817778,4/29/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13814138,4/30/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13814138,4/30/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13814138,4/30/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13814138,4/30/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13815118,5/1/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13821647,5/1/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13814128,5/2/14,2014,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
13818105,5/2/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13822359,5/3/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13832050,5/3/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13841199,5/3/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13818101,5/4/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13818857,5/4/14,2014,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
13818443,5/5/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13819626,5/5/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13820030,5/5/14,2014,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
13821754,5/5/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13820458,5/6/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13820685,5/6/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13820837,5/6/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13820844,5/6/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13821592,5/6/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13821967,5/6/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13849546,5/6/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13825373,5/7/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13826372,5/7/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13824089,5/8/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13828917,5/8/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13826016,5/9/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13826267,5/9/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13826351,5/9/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13829858,5/10/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13829858,5/10/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13831436,5/12/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13839027,5/13/14,2014,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
13849047,5/13/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13834192,5/15/14,2014,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
13835995,5/15/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13835995,5/15/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13838601,5/15/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13839163,5/15/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13855797,5/16/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13839031,5/17/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13849048,5/17/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13841292,5/18/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13848847,5/18/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13841139,5/19/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13841173,5/19/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13845156,5/19/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13844033,5/20/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13844763,5/20/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13845131,5/20/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13848825,5/21/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13848286,5/22/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13848911,5/23/14,2014,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
13849307,5/23/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13859364,5/23/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13855677,5/24/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13850198,5/25/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13855091,5/27/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13855091,5/27/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13858581,5/28/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13857123,5/29/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13858642,5/29/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13858687,5/29/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13859762,5/31/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13861976,5/31/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13862801,5/31/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13862801,5/31/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13871256,5/31/14,2014,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
13879262,5/31/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13862464,6/2/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13868515,6/2/14,2014,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
13873958,6/2/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13873958,6/2/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13866326,6/3/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13870756,6/3/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13876913,6/3/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13868130,6/4/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13868708,6/5/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13868827,6/5/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13870598,6/5/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13870888,6/5/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13870718,6/6/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13878963,6/7/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13875615,6/9/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13881112,6/9/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13881112,6/9/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13876133,6/10/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13878685,6/11/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13878686,6/11/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13883405,6/11/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13883405,6/11/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13889884,6/11/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13880763,6/12/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13883419,6/12/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13881227,6/13/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13881230,6/13/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13881500,6/13/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13891214,6/13/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13883345,6/14/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13883699,6/14/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13889132,6/14/14,2014,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
13914800,6/14/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13914800,6/14/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13883727,6/16/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13886235,6/16/14,2014,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
13886328,6/16/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13887649,6/18/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13887649,6/18/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13889564,6/18/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13892301,6/18/14,2014,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
13889786,6/19/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13890808,6/19/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13897186,6/21/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13901012,6/21/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13892925,6/22/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13902218,6/22/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13895492,6/23/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13895666,6/23/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13897181,6/23/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13908433,6/26/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13902878,6/27/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13903136,6/27/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13909268,7/1/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13909311,7/1/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13912630,7/1/14,2014,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
13914975,7/1/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13909025,7/2/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13910334,7/2/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13910991,7/3/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13911149,7/3/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13911536,7/4/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13922855,7/5/14,2014,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
13918284,7/6/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13917432,7/8/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13923117,7/8/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13925953,7/8/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13920225,7/10/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13921477,7/10/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13927147,7/10/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13931647,7/10/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13922649,7/11/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13928288,7/12/14,2014,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
13929026,7/12/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13929027,7/12/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13932999,7/12/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13943975,7/13/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13925951,7/14/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13928089,7/14/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13928273,7/14/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13960601,7/14/14,2014,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
13934179,7/15/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13928405,7/16/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13929514,7/16/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13932994,7/17/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13933891,7/17/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13936115,7/17/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13952672,7/17/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
13934056,7/19/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13937653,7/19/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13937723,7/19/14,2014,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
13938217,7/19/14,2014,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
13935847,7/20/14,2014,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
