X,Y,ReportType,PrmaryCollsionType,CaseNumber,UnitsInvolved,Location,OnHighway,CrossStreet,FeetFromIntersection,DirectionFromIntersection,CollisionDate,ReportedDate,ReportedYear,ReportedMonth,ReportedMonthName,ReportedWeek,ReportedDayofWeekNum,ReportedDayofMonth,ReportedDayofWeek,ReportedHour,HitAndRunStatus,LightingCondition,WeatherCondition,Severity,NumKilled,NumSeriouslyInjured,NumInjuredOrKilled,Lat,Lon,DUI,AlcoholDrugSuspected,BicyclesInvolved,PedestriansInvolved,RoadDescription,Crash_Time,ESRI_OID
-105.263563,40.000114,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2111884,2,BASELINE RD/BROADWAY,BASELINE RD,STATE HWY,     ,W ,2021/12/13 00:00:00+00,2021/12/13 10:51:00+00,2021,12,December,10,2,13,Monday,10,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.000114,-105.263563,0,0,0,0,NON-INTERSECTION,1051,2816
-105.263108,40.020368,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2112337,2,WALNUT ST/FOLSOM ST,WALNUT ST,CITY ST/CNTY RD,     ,E ,2021/12/28 00:00:00+00,2021/12/28 09:08:00+00,2021,12,December,9,3,28,Tuesday,9,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.020368,-105.263108,0,0,0,0,DRIVEWAY ACCESS RELATED,908,2817
-105.231955,40.014795,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2112321,2,ARAPAHOE AVE/COMMERCE ST,ARAPAHOE AVE,STATE HWY,     ,E ,2021/12/27 00:00:00+00,2021/12/27 17:05:00+00,2021,12,December,17,2,27,Monday,17,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,40.014795,-105.231955,0,0,0,0,NON-INTERSECTION,1705,2818
-105.23281,39.999988,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110101,2,BASELINE RD/FOOTHILLS PKWY,FOOTHILLS PKWY,STATE HWY,     ,  ,2021/10/21 00:00:00+00,2021/10/21 16:52:00+00,2021,10,October,16,5,21,Thursday,16,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.999988,-105.23281,0,0,0,0,AT INTERSECTION,1650,2819
-105.261073,40.01736,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2109959,2,2550  CANYON BLVD      ,2550 CANYON BLVD,,     ,  ,2021/10/17 00:00:00+00,2021/10/17 13:00:00+00,2021,10,October,13,1,17,Sunday,13,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.01736,-105.261073,0,0,0,0,PARKING LOT,1030,2820
-105.254622,39.988553,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110069,2,S BROADWAY/EASTMAN AVE,BROADWAY,STATE HWY,     ,  ,2021/10/20 00:00:00+00,2021/10/20 13:29:00+00,2021,10,October,13,4,20,Wednesday,13,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.988553,-105.254622,0,0,0,0,AT INTERSECTION,1329,2821
-105.24895,40.038008,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2109971,2,DIAGONAL HWY/34TH ST,DIAGONAL HWY,STATE HWY,     ,E ,2021/10/17 00:00:00+00,2021/10/17 19:16:00+00,2021,10,October,19,1,17,Sunday,19,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,40.038008,-105.24895,0,0,0,0,NON-INTERSECTION,1914,2822
-105.261236,39.9965,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110246,2,BROADWAY/27TH WAY,BROADWAY,STATE HWY,     ,N ,2021/10/25 00:00:00+00,2021/10/25 20:47:00+00,2021,10,October,20,2,25,Monday,20,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,39.9965,-105.261236,0,0,0,0,NON-INTERSECTION,2057,2823
-105.263033,40.014644,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110239,2,ARAPAHOE AVE/FOLSOM ST,ARAPAHOE AVE,CITY ST/CNTY RD,     ,E ,2021/10/25 00:00:00+00,2021/10/25 17:20:00+00,2021,10,October,17,2,25,Monday,17,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014644,-105.263033,0,0,0,0,DRIVEWAY ACCESS RELATED,1720,2824
-105.277039,40.017449,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110301,2,WALNUT ST/14TH ST,14TH ST,CITY ST/CNTY RD,     ,N ,2021/10/27 00:00:00+00,2021/10/27 15:15:00+00,2021,10,October,15,4,27,Wednesday,15,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.017449,-105.277039,0,0,0,0,NON-INTERSECTION,1515,2825
-105.260159,40.000452,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110304,2,27TH WAY/BASELINE RD,BASELINE RD,STATE HWY,     ,W ,2021/10/27 00:00:00+00,2021/10/27 17:31:00+00,2021,10,October,17,4,27,Wednesday,17,Motorway Collision,Dawn or Dusk,NONE,Property Damage Only,0,0,0,40.000452,-105.260159,0,0,0,0,NON-INTERSECTION,1731,2826
-105.249911,39.985461,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110140,2,TABLE MESA DR/S BROADWAY,TABLE MESA DRIVE,CITY ST/CNTY RD,     ,  ,2021/10/22 00:00:00+00,2021/10/22 13:32:00+00,2021,10,October,13,6,22,Friday,13,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.985461,-105.249911,0,0,0,0,AT INTERSECTION,1332,2827
-105.271664,40.005572,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110169,2,BROADWAY/EUCLID AVE,BROADWAY,STATE HWY,     ,  ,2021/10/23 00:00:00+00,2021/10/23 10:24:00+00,2021,10,October,10,7,23,Saturday,10,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.005572,-105.271664,0,0,0,0,AT INTERSECTION,1015,2828
-105.258407,40.022375,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110610,2,28TH ST/PEARL ST,PEARL STREET,CITY ST/CNTY RD,     ,E ,2021/11/05 00:00:00+00,2021/11/05 08:57:00+00,2021,11,November,8,6,5,Friday,8,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.022375,-105.258407,0,0,0,0,NON-INTERSECTION,857,2829
-105.263226,40.036463,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110724,2,IRIS AVE/N 26TH ST,IRIS,CITY ST/CNTY RD,     ,E ,2021/11/08 00:00:00+00,2021/11/08 10:26:00+00,2021,11,November,10,2,8,Monday,10,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.036463,-105.263226,0,0,0,0,NON-INTERSECTION,1020,2830
-105.246519,40.014636,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110726,2,ARAPAHOE AVE/38TH ST,ARAPAHOE AVE,STATE HWY,     ,  ,2021/11/08 00:00:00+00,2021/11/08 10:57:00+00,2021,11,November,10,2,8,Monday,10,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014636,-105.246519,0,0,0,0,AT INTERSECTION,1056,2831
-105.277058,40.017413,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110614,2,14TH ST/WALNUT ST,WALNUT ST,CITY ST/CNTY RD,     ,W ,2021/11/05 00:00:00+00,2021/11/05 11:07:00+00,2021,11,November,11,6,5,Friday,11,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.017413,-105.277058,0,0,0,0,INTERSECTION RELATED,1108,2832
-105.258357,40.000215,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110649,2,US HIGHWAY 36/BASELINE RD,HWY 36,STATE HWY,     ,E ,2021/11/06 00:00:00+00,2021/11/06 11:03:00+00,2021,11,November,11,7,6,Saturday,11,Hit-and-Run Collision,Daylight,NONE,Property Damage Only,0,0,0,40.000215,-105.258357,0,0,0,0,NON-INTERSECTION,1103,2833
-105.257225,39.998548,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110530,2,ELM AVE/MOORHEAD AVE,ELM AVENUE,CITY ST/CNTY RD,     ,  ,2021/11/03 00:00:00+00,2021/11/03 08:18:00+00,2021,11,November,8,4,3,Wednesday,8,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.998548,-105.257225,0,0,0,0,AT INTERSECTION,818,2834
-105.232572,40.000025,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110454,2,FOOTHILLS PKWY/BASELINE RD,FOOTHILLS PKWY,STATE HWY,     ,N ,2021/10/31 00:00:00+00,2021/10/31 16:46:00+00,2021,10,October,16,1,31,Sunday,16,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.000025,-105.232572,0,0,0,0,NON-INTERSECTION,1646,2835
-105.273461,40.019228,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110381,2,17TH ST/PEARL ST,17TH ST,CITY ST/CNTY RD,     ,  ,2021/10/29 00:00:00+00,2021/10/29 14:43:00+00,2021,10,October,14,6,29,Friday,14,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.019228,-105.273461,0,0,0,0,AT INTERSECTION,1443,2836
-105.235919,40.014836,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110321,2,4715  ARAPAHOE AVE      ,4715 ARAPAHOE AVENUE,,     ,  ,2021/10/28 00:00:00+00,2021/10/28 09:03:00+00,2021,10,October,9,5,28,Thursday,9,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014836,-105.235919,0,0,0,0,PARKING LOT,903,2837
-105.282063,40.025544,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110816,2,ALPINE AVE/BROADWAY,ALPINE AVE,CITY ST/CNTY RD,     ,W ,2021/11/11 00:00:00+00,2021/11/11 11:06:00+00,2021,11,November,11,5,11,Thursday,11,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.025544,-105.282063,0,0,0,0,INTERSECTION RELATED,1125,2838
-105.257829,40.000354,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2111026,2,BASELINE RD/28TH ST,BASELINE RD,STATE HWY,     ,  ,2021/11/17 00:00:00+00,2021/11/17 00:00:00+00,2021,11,November,0,4,17,Wednesday,0,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,40.000354,-105.257829,0,0,0,0,NON-INTERSECTION,1725,2839
-105.249862,39.98558,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2111030,2,S BROADWAY/TABLE MESA DR,S BROADWAY,STATE HWY,     ,S ,2021/11/17 00:00:00+00,2021/11/29 00:00:00+00,2021,11,November,0,2,29,Monday,0,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,39.98558,-105.249862,0,0,0,0,NON-INTERSECTION,1818,2840
-105.256066,40.014529,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110959,2,ARAPAHOE AVE/29TH ST,ARAPAHOE AVE,STATE HWY,     ,W ,2021/11/15 00:00:00+00,2021/11/15 16:43:00+00,2021,11,November,16,2,15,Monday,16,Motorway Collision,Dawn or Dusk,NONE,Property Damage Only,0,0,0,40.014529,-105.256066,0,0,0,0,INTERSECTION RELATED,1643,2841
-105.274968,40.007531,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110881,2,1111  BROADWAY      ,BROADWAY,STATE HWY,     ,  ,2021/11/12 23:53:00+00,2021/11/12 23:53:00+00,2021,11,November,23,6,12,Friday,23,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,40.007531,-105.274968,0,0,0,0,AT INTERSECTION,2352,2842
-105.253797,40.016675,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2110861,2,30TH ST/CANYON BLVD,30TH STREET,CITY ST/CNTY RD,     ,  ,2021/11/12 00:00:00+00,2021/11/12 13:02:00+00,2021,11,November,13,6,12,Friday,13,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.016675,-105.253797,0,0,0,0,AT INTERSECTION,1302,2843
-105.234743,39.986514,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2111122,2,US HIGHWAY 36/TABLE MESA DR,US HWY 36,STATE HWY,     ,E ,2021/11/20 00:00:00+00,2021/11/20 17:42:00+00,2021,11,November,17,7,20,Saturday,17,Motorway Collision,Dawn or Dusk,NONE,Property Damage Only,0,0,0,39.986514,-105.234743,0,0,0,0,RAMP-RELATED,1700,2844
-105.278239,40.012914,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2111115,2,MARINE ST/BROADWAY,BROADWAY,STATE HWY,     ,  ,2021/11/20 00:00:00+00,2021/11/20 08:53:00+00,2021,11,November,8,7,20,Saturday,8,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.012914,-105.278239,0,0,0,0,AT INTERSECTION,853,2845
-105.228304,39.984299,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2111303,2,5200  MANHATTAN CIR      ,S BOULDER CIR,CITY ST/CNTY RD,     ,N ,2021/11/26 14:29:59+00,2021/11/26 14:30:00+00,2021,11,November,14,6,26,Friday,14,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.984299,-105.228304,0,0,0,0,NON-INTERSECTION,1504,2846
-105.275916,40.018194,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2111808,2,15TH ST/LAWRY LN,15TH ST,CITY ST/CNTY RD,     ,S ,2021/12/10 00:00:00+00,2021/12/10 20:12:00+00,2021,12,December,20,6,10,Friday,20,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,40.018194,-105.275916,0,0,0,0,NON-INTERSECTION,2012,2847
-105.234612,40.029256,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2111906,2,VALMONT RD/AIRPORT RD,VALMONT RD,CITY ST/CNTY RD,     ,W ,2021/12/13 00:00:00+00,2022/01/18 00:00:00+00,2022,1,January,0,3,18,Tuesday,0,Motorway Collision,Dawn or Dusk,NONE,Property Damage Only,0,0,0,40.029256,-105.234612,0,0,0,0,NON-INTERSECTION,1658,2848
-105.2131,40.014835,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2111451,2,ARAPAHOE AVE/CHERRYVALE RD,ARAPAHOE AVE,STATE HWY,     ,  ,2021/12/01 00:00:00+00,2021/12/01 07:57:00+00,2021,12,December,7,4,1,Wednesday,7,Motorway Collision,Daylight,NONE,Possible injury,0,0,0,40.014835,-105.2131,0,0,0,0,AT INTERSECTION,755,2849
-105.257694,40.025552,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2111562,2,2829  MAPLETON AVE      , MAPLETON AVE,CITY ST/CNTY RD,     ,E ,2021/12/04 00:00:00+00,2021/12/04 00:44:00+00,2021,12,December,0,7,4,Saturday,0,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,40.025552,-105.257694,1,1,0,0,NON-INTERSECTION,43,2850
-105.258456,40.036493,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2111580,2,IRIS AVE/28TH ST,28TH ST,STATE HWY,     ,N ,2021/12/04 00:00:00+00,2021/12/04 14:01:00+00,2021,12,December,14,7,4,Saturday,14,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.036493,-105.258456,0,0,0,0,INTERSECTION RELATED,1401,2851
-105.236404,40.000161,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2111585,2,MOHAWK DR/BASELINE RD,LAGUNA PL,CITY ST/CNTY RD,     ,  ,2021/12/04 00:00:00+00,2021/12/04 15:36:00+00,2021,12,December,15,7,4,Saturday,15,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.000161,-105.236404,0,0,0,0,AT INTERSECTION,1536,2852
-105.251014,40.027569,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2111457,2,JUNCTION PL/BLUFF ST,JUNCTION PLACE,CITY ST/CNTY RD,     ,N ,2021/12/01 00:00:00+00,2021/12/01 10:25:00+00,2021,12,December,10,4,1,Wednesday,10,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.027569,-105.251014,0,0,0,0,INTERSECTION RELATED,1030,2853
-105.253729,40.032823,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2111460,2,30TH ST/GLENWOOD DR,GLENWOOD DR.,CITY ST/CNTY RD,     ,  ,2021/12/01 00:00:00+00,2021/12/01 11:21:00+00,2021,12,December,11,4,1,Wednesday,11,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.032823,-105.253729,0,0,0,0,AT INTERSECTION,1121,2854
-105.261328,40.008161,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2201994,2,REGENT DR/COLORADO AVE,REGENT DR,CITY ST/CNTY RD,     ,S ,2022/03/02 00:00:00+00,2022/03/02 15:35:00+00,2022,3,March,15,4,2,Wednesday,15,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.008161,-105.261328,0,0,0,0,NON-INTERSECTION,1535,2855
-105.261328,40.008161,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2202170,2,REGENT DR/COLORADO AVE,REGENT DR,CITY ST/CNTY RD,     ,S ,2022/03/08 00:00:00+00,2022/03/08 17:09:00+00,2022,3,March,17,3,8,Tuesday,17,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.008161,-105.261328,0,0,0,0,NON-INTERSECTION,1709,2856
-105.280342,40.018923,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2009988,2,SPRUCE ST/BROADWAY,SPRUCE ST,CITY ST/CNTY RD,     ,  ,2020/10/18 00:00:00+00,2020/10/18 00:00:00+00,2020,10,October,0,1,18,Sunday,0,Motorway Collision,Dawn or Dusk,NONE,Property Damage Only,0,0,0,40.018923,-105.280342,0,0,0,0,AT INTERSECTION,1820,2857
-105.258357,40.000215,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2010300,2,US HIGHWAY 36/BASELINE RD,US 36,STATE HWY,220,S ,2020/10/27 00:00:00+00,2020/10/27 18:36:00+00,2020,10,October,18,3,27,Tuesday,18,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,40.000215,-105.258357,0,0,0,0,INTERSECTION RELATED,1835,2858
-105.244815,40.02287,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2010280,2,FOOTHILLS PKWY/PEARL PKWY,FOOTHILLS PKWY,STATE HWY,860,S ,2020/10/27 00:00:00+00,2020/10/27 09:09:00+00,2020,10,October,9,3,27,Tuesday,9,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.02287,-105.244815,0,0,0,0,NON-INTERSECTION,834,2859
-105.258492,40.017345,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,1911840,2,28TH ST/CANYON BLVD,28TH STREET,STATE HWY,50,S ,2019/10/03 00:00:00+00,2019/10/03 19:16:00+00,2019,10,October,19,5,3,Thursday,19,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,40.017345,-105.258492,0,0,0,0,INTERSECTION RELATED,1916,2860
-105.241822,39.971899,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,1911478,2,GREENBRIAR BLVD/GREENBRIAR CT,GREENBRIAR BLVD,CITY ST/CNTY RD,700,W ,2019/09/26 00:00:00+00,2019/09/26 08:45:00+00,2019,9,September,8,5,26,Thursday,8,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.971899,-105.241822,0,0,0,0,NON-INTERSECTION,845,2861
-105.258482,40.036463,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,1911487,2,28TH ST/DIAGONAL HWY,28TH STREET,STATE HWY,     ,  ,2019/09/23 00:00:00+00,2019/09/23 00:00:00+00,2019,9,September,0,2,23,Monday,0,Motorway Collision,Dark - Lighted,NONE,Property Damage Only,0,0,0,40.036463,-105.258482,0,0,0,0,AT INTERSECTION,2300,2862
-105.272504,40.005968,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2001287,2,BROADWAY/16TH ST,BROADWAY,STATE HWY,200,S ,2020/02/05 00:00:00+00,2020/02/05 09:02:00+00,2020,2,February,9,4,5,Wednesday,9,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.005968,-105.272504,0,0,0,0,INTERSECTION RELATED,855,2863
-105.249862,39.98558,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2001303,3,S BROADWAY/TABLE MESA DR,BROADWAY,STATE HWY,230,S ,2020/02/05 00:00:00+00,2020/02/05 12:52:00+00,2020,2,February,12,4,5,Wednesday,12,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.98558,-105.249862,0,0,0,0,NON-INTERSECTION,1252,2864
-105.276252,40.008678,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2001314,2,13TH ST/PENNSYLVANIA AVE,13TH ST,CITY ST/CNTY RD,219,W ,2020/02/05 00:00:00+00,2020/02/05 16:22:00+00,2020,2,February,16,4,5,Wednesday,16,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.008678,-105.276252,0,0,0,0,NON-INTERSECTION,1430,2865
-105.236123,39.986006,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2001526,2,HWY 36 EB OFF RP @ T MESA/TABLE MESA DR,HIGHWAY 36,CITY ST/CNTY RD,211,E ,2020/02/10 00:00:00+00,2020/02/10 12:40:00+00,2020,2,February,12,2,10,Monday,12,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.986006,-105.236123,0,0,0,0,INTERSECTION RELATED,1240,2866
-105.253059,39.999933,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2001532,2,30TH ST/BASELINE RD,30TH ST,CITY ST/CNTY RD,     ,  ,2020/02/10 00:00:00+00,2020/02/10 13:50:00+00,2020,2,February,13,2,10,Monday,13,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.999933,-105.253059,0,0,0,0,AT INTERSECTION,1342,2867
-105.281039,40.020916,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,2001828,2,BROADWAY/MAPLETON AVE,MAPLETON AVE,CITY ST/CNTY RD,28,N ,2020/02/18 00:00:00+00,2020/02/18 09:25:00+00,2020,2,February,9,3,18,Tuesday,9,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.020916,-105.281039,0,0,0,0,NON-INTERSECTION,925,2868
-105.244862,40.029223,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,1903311,2,FOOTHILLS PKWY/VALMONT RD,FOOTHILLS PKY,STATE HWY,250,S ,2019/03/29 00:00:00+00,2019/03/29 11:58:00+00,2019,3,March,11,6,29,Friday,11,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.029223,-105.244862,0,0,0,0,INTERSECTION RELATED,1158,2869
-105.260668,40.029001,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,1903460,2,2986  SHADY HOLLOW W      ,2986 SHADY HOLLOW WEST,,     ,  ,2019/04/02 00:00:00+00,2019/04/02 10:41:00+00,2019,4,April,10,3,2,Tuesday,10,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.029001,-105.260668,0,0,0,0,PARKING LOT,1000,2870
-105.241822,39.971899,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,1903551,2,GREENBRIAR BLVD/GREENBRIAR CT,GREENBRIAR,CITY ST/CNTY RD,300,W ,2019/04/04 00:00:00+00,2019/04/04 11:43:00+00,2019,4,April,11,5,4,Thursday,11,Motorway Collision,Daylight,NONE,Possible injury,0,0,0,39.971899,-105.241822,0,0,0,0,NON-INTERSECTION,1143,2871
-105.253716,40.037957,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,1903631,2,30TH ST/DIAGONAL HWY,30TH STREET,CITY ST/CNTY RD,125,S ,2019/04/06 00:00:00+00,2019/04/06 07:29:00+00,2019,4,April,7,7,6,Saturday,7,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.037957,-105.253716,0,0,0,0,DRIVEWAY ACCESS RELATED,729,2872
-105.280342,40.018923,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,1903730,2,SPRUCE ST/BROADWAY,SPRUCE ST,CITY ST/CNTY RD,     ,  ,2019/04/08 00:00:00+00,2019/04/08 12:45:00+00,2019,4,April,12,2,8,Monday,12,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.018923,-105.280342,0,0,0,0,AT INTERSECTION,1245,2873
-105.282039,40.041322,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,1902919,2,3690  BROADWAY      ,3960 BROADWAY,CITY ST/CNTY RD,     ,  ,2019/03/16 00:00:00+00,2019/03/16 00:00:00+00,2019,3,March,0,7,16,Saturday,0,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.041322,-105.282039,0,0,0,0,PARKING LOT,1200,2874
-105.24066,40.014698,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,1903751,2,FOOTHILLS PKWY/ARAPAHOE AVE,FOOTHILLS HIGHWAY (157),STATE HWY,150,N ,2019/04/08 00:00:00+00,2019/04/08 17:19:00+00,2019,4,April,17,2,8,Monday,17,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014698,-105.24066,0,0,0,0,NON-INTERSECTION,1719,2875
-105.252022,39.984369,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,1903747,2,STANFORD AVE/TABLE MESA DR,STANFORD,CITY ST/CNTY RD,     ,  ,2019/04/08 00:00:00+00,2019/04/08 15:30:00+00,2019,4,April,15,2,8,Monday,15,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,39.984369,-105.252022,0,0,0,0,INTERSECTION RELATED,1530,2876
-105.234741,40.014803,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,1904360,2,48TH ST/ARAPAHOE AVE,4715 ARAPAHOE AVE,,     ,  ,2019/04/23 00:00:00+00,2019/04/23 11:38:00+00,2019,4,April,11,3,23,Tuesday,11,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014803,-105.234741,0,0,0,0,PARKING LOT,1152,2877
-105.278697,40.014093,Police Collision Report,COLLISION W/ MV - SIDE TO SIDE-SAME DIRECTION,1904157,2,BROADWAY/ARAPAHOE AVE,BROADWAY,STATE HWY,     ,  ,2019/04/18 00:00:00+00,2019/04/18 13:07:00+00,2019,4,April,13,5,18,Thursday,13,Motorway Collision,Daylight,NONE,Property Damage Only,0,0,0,40.014093,-105.278697,0,0,0,0,AT INTERSECTION,1307,2878
